spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,FixedEffects,error
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
ed8d18a272302b3d630923772ea979df,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1340.277394595052,1340.3551004229892,1370.2299731595474,-664.138697297526,TRUE,"{""(Intercept)"":{""Estimate"":-1.0998,""StdError"":0.1519},""scale(Year)"":{""Estimate"":0.1109,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6132,""StdError"":0.1511},""CLIMATIC_lag_avg"":{""Estimate"":0.1352,""StdError"":0.1041},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8797,""StdError"":0.682}}",NA
d4ec5ed4031fbf9c312f24cb61f5a68b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),1088,1341.6182171715775,1341.6959229995146,1371.5707957360728,-664.8091085857887,TRUE,"{""(Intercept)"":{""Estimate"":-0.9676,""StdError"":0.129},""scale(Year)"":{""Estimate"":0.167,""StdError"":0.0701},""Outbreak_lag"":{""Estimate"":0.6003,""StdError"":0.1515},""CONFLICTS_lag_avg"":{""Estimate"":-0.0016,""StdError"":0.0029},""ECOLOGICAL_lag_avg"":{""Estimate"":0.8609,""StdError"":0.6859}}",NA
8dede685b85bd3e50428b0b0d35a0b2b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),1088,1341.4966312194322,1341.5743370473692,1371.4492097839275,-664.7483156097161,TRUE,"{""(Intercept)"":{""Estimate"":-1.0458,""StdError"":0.1506},""scale(Year)"":{""Estimate"":0.1195,""StdError"":0.0829},""Outbreak_lag"":{""Estimate"":0.6135,""StdError"":0.1514},""CLIMATIC_lag_avg"":{""Estimate"":0.139,""StdError"":0.1056},""CONFLICTS_lag_avg"":{""Estimate"":-0.0019,""StdError"":0.0029}}",NA
46411e6a104ae414efc845c149a251b0,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + (1 | Country),608,655.9637388636614,656.0634066377478,678.0146132734923,-322.9818694318307,TRUE,"{""(Intercept)"":{""Estimate"":-1.5557,""StdError"":0.1279},""scale(Year)"":{""Estimate"":-0.0029,""StdError"":0.0969},""Outbreak_lag"":{""Estimate"":0.8519,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0689,""StdError"":0.0202}}",NA
0ca1b86444b512adc6b7067fcf64deec,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + (1 | Country),608,663.6856041219322,663.7852718960186,685.736478531763,-326.8428020609661,TRUE,"{""(Intercept)"":{""Estimate"":-1.4604,""StdError"":0.1416},""scale(Year)"":{""Estimate"":0.0777,""StdError"":0.1027},""Outbreak_lag"":{""Estimate"":0.8311,""StdError"":0.2232},""CONFLICTS_lag_avg"":{""Estimate"":0.0022,""StdError"":0.0015}}",NA
b8ef16bc575b99e838e9def7c9faf6b6,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + (1 | Country),608,665.6449443004284,665.7446120745147,687.6958187102592,-327.8224721502142,TRUE,"{""(Intercept)"":{""Estimate"":-1.3856,""StdError"":0.1458},""scale(Year)"":{""Estimate"":0.0364,""StdError"":0.098},""Outbreak_lag"":{""Estimate"":0.8491,""StdError"":0.223},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.4713,""StdError"":0.8568}}",NA
f2cf2c5304803f54c4541e12d9c03358,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + (1 | Country),608,665.0550899362867,665.154757710373,687.1059643461175,-327.52754496814333,TRUE,"{""(Intercept)"":{""Estimate"":-1.5381,""StdError"":0.1983},""scale(Year)"":{""Estimate"":0.0822,""StdError"":0.1136},""Outbreak_lag"":{""Estimate"":0.835,""StdError"":0.2231},""ECONOMIC_lag_avg"":{""Estimate"":0.1851,""StdError"":0.1978}}",NA
3509ef15cb2a9608dbfedd4e921892a1,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + (1 | Country),608,665.0263590885314,665.1260268626178,687.0772334983623,-327.5131795442657,TRUE,"{""(Intercept)"":{""Estimate"":-1.4706,""StdError"":0.1477},""scale(Year)"":{""Estimate"":0.0369,""StdError"":0.0971},""Outbreak_lag"":{""Estimate"":0.8674,""StdError"":0.2229},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.2231,""StdError"":0.2249}}",NA
3ef304d37cc023b42fac95ec52325c94,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + TECHNOLOGICAL_lag_avg + (1 | Country),608,650.4323821207603,650.5320498948466,672.4832565305911,-320.21619106038014,TRUE,"{""(Intercept)"":{""Estimate"":-1.6611,""StdError"":0.1372},""scale(Year)"":{""Estimate"":0.0178,""StdError"":0.097},""Outbreak_lag"":{""Estimate"":0.8007,""StdError"":0.2114},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.2064,""StdError"":0.049}}",NA
bde3e0314807bc7cc073f76ff60091bc,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),608,656.0587735996589,656.1985406545674,682.519822891456,-322.02938679982947,TRUE,"{""(Intercept)"":{""Estimate"":-1.5933,""StdError"":0.1315},""scale(Year)"":{""Estimate"":0.0399,""StdError"":0.1021},""Outbreak_lag"":{""Estimate"":0.8285,""StdError"":0.2106},""CLIMATIC_lag_avg"":{""Estimate"":0.0671,""StdError"":0.0201},""CONFLICTS_lag_avg"":{""Estimate"":0.0018,""StdError"":0.0013}}",NA
8fa1ebe8eb328ceeb6428fea00e7e920,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,657.8448987186028,657.9846657735113,684.3059480103999,-322.9224493593014,TRUE,"{""(Intercept)"":{""Estimate"":-1.5389,""StdError"":0.1366},""scale(Year)"":{""Estimate"":0.0027,""StdError"":0.0983},""Outbreak_lag"":{""Estimate"":0.8514,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0684,""StdError"":0.0202},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.2836,""StdError"":0.8296}}",NA
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,655.9839121728046,656.1236792277131,682.4449614646016,-321.9919560864023,TRUE,"{""(Intercept)"":{""Estimate"":-1.7506,""StdError"":0.1982},""scale(Year)"":{""Estimate"":0.0688,""StdError"":0.111},""Outbreak_lag"":{""Estimate"":0.8331,""StdError"":0.2223},""CLIMATIC_lag_avg"":{""Estimate"":0.077,""StdError"":0.0219},""ECONOMIC_lag_avg"":{""Estimate"":0.2553,""StdError"":0.1849}}",NA
1a7ff363f5295cb3ce0cb2ff000e0e4f,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,657.8708556202299,658.0106226751384,684.331904912027,-322.93542781011496,TRUE,"{""(Intercept)"":{""Estimate"":-1.5692,""StdError"":0.1356},""scale(Year)"":{""Estimate"":0.0011,""StdError"":0.0978},""Outbreak_lag"":{""Estimate"":0.852,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0668,""StdError"":0.0213},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.0665,""StdError"":0.2171}}",NA
c96177b7e525b6d457eab3cd4fd1d6f6,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),608,652.1148467963458,652.2546138512542,678.5758960881428,-320.0574233981729,TRUE,"{""(Intercept)"":{""Estimate"":-1.6601,""StdError"":0.1372},""scale(Year)"":{""Estimate"":0.0127,""StdError"":0.0974},""Outbreak_lag"":{""Estimate"":0.7956,""StdError"":0.2118},""CLIMATIC_lag_avg"":{""Estimate"":0.0164,""StdError"":0.0293},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.1767,""StdError"":0.0721}}",NA
6bd3024e145a381b9b72561a5ffab1b3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,664.77858090564,664.9183479605484,691.239630197437,-326.38929045282,TRUE,"{""(Intercept)"":{""Estimate"":-1.4233,""StdError"":0.1464},""scale(Year)"":{""Estimate"":0.1007,""StdError"":0.1055},""Outbreak_lag"":{""Estimate"":0.8241,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.0026,""StdError"":0.0015},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.8225,""StdError"":0.8788}}",NA
d7c27260266d6248f0e5f9e9918e61a3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,664.8540610069103,664.9938280618188,691.3151102987074,-326.42703050345517,TRUE,"{""(Intercept)"":{""Estimate"":-1.5793,""StdError"":0.1975},""scale(Year)"":{""Estimate"":0.1293,""StdError"":0.1181},""Outbreak_lag"":{""Estimate"":0.8199,""StdError"":0.2232},""CONFLICTS_lag_avg"":{""Estimate"":0.0022,""StdError"":0.0015},""ECONOMIC_lag_avg"":{""Estimate"":0.1746,""StdError"":0.1935}}",NA
7acad7497235541550b0c001c96fa112,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,665.3690101731286,665.508777228037,691.8300594649256,-326.6845050865643,TRUE,"{""(Intercept)"":{""Estimate"":-1.4906,""StdError"":0.15},""scale(Year)"":{""Estimate"":0.0777,""StdError"":0.1026},""Outbreak_lag"":{""Estimate"":0.8404,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.002,""StdError"":0.0015},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.1352,""StdError"":0.2368}}",NA
9aa9c6ed5cf6429243d4fbcfcc8bda7c,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),608,651.6594090690893,651.7991761239978,678.1204583608863,-319.82970453454465,TRUE,"{""(Intercept)"":{""Estimate"":-1.679,""StdError"":0.1392},""scale(Year)"":{""Estimate"":0.0456,""StdError"":0.1022},""Outbreak_lag"":{""Estimate"":0.7907,""StdError"":0.2117},""CONFLICTS_lag_avg"":{""Estimate"":0.0012,""StdError"":0.0013},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.1989,""StdError"":0.0496}}",NA
ee313a47599109e3caf4e64921e35714,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,666.523816603031,666.6635836579395,692.9848658948281,-327.2619083015155,TRUE,"{""(Intercept)"":{""Estimate"":-1.5207,""StdError"":0.2006},""scale(Year)"":{""Estimate"":0.1015,""StdError"":0.117},""Outbreak_lag"":{""Estimate"":0.8306,""StdError"":0.2233},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.629,""StdError"":0.8762},""ECONOMIC_lag_avg"":{""Estimate"":0.2107,""StdError"":0.2022}}",NA
f51931aea4dd8064d8374db7717b5eee,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,666.6260349324066,666.7658019873151,693.0870842242036,-327.3130174662033,TRUE,"{""(Intercept)"":{""Estimate"":-1.444,""StdError"":0.1531},""scale(Year)"":{""Estimate"":0.0471,""StdError"":0.0984},""Outbreak_lag"":{""Estimate"":0.8663,""StdError"":0.223},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.531,""StdError"":0.8502},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.2338,""StdError"":0.2247}}",NA
a698233f2aec1e81e5f648253fbc1795,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),608,652.1289566611468,652.2687237160553,678.5900059529439,-320.0644783305734,TRUE,"{""(Intercept)"":{""Estimate"":-1.6361,""StdError"":0.1442},""scale(Year)"":{""Estimate"":0.0251,""StdError"":0.0979},""Outbreak_lag"":{""Estimate"":0.7992,""StdError"":0.2115},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.4459,""StdError"":0.8192},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.2063,""StdError"":0.049}}",NA
2de30e374a5135399a5cc605931ca40c,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,666.1745979523831,666.3143650072916,692.6356472441802,-327.08729897619156,TRUE,"{""(Intercept)"":{""Estimate"":-1.591,""StdError"":0.2024},""scale(Year)"":{""Estimate"":0.0894,""StdError"":0.1135},""Outbreak_lag"":{""Estimate"":0.8527,""StdError"":0.2232},""ECONOMIC_lag_avg"":{""Estimate"":0.1767,""StdError"":0.194},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.2211,""StdError"":0.2291}}",NA
680965ae2fae6dc76e43c9b869245269,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),608,650.038846077167,650.1786131320755,676.4998953689641,-319.0194230385835,TRUE,"{""(Intercept)"":{""Estimate"":-1.8748,""StdError"":0.199},""scale(Year)"":{""Estimate"":0.0982,""StdError"":0.1106},""Outbreak_lag"":{""Estimate"":0.7939,""StdError"":0.2118},""ECONOMIC_lag_avg"":{""Estimate"":0.2745,""StdError"":0.1776},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.2262,""StdError"":0.0507}}",NA
ef6526b6a0bc86541208511d66e68e2a,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),608,652.3514282365218,652.4911952914302,678.8124775283188,-320.1757141182609,TRUE,"{""(Intercept)"":{""Estimate"":-1.6511,""StdError"":0.1415},""scale(Year)"":{""Estimate"":0.0147,""StdError"":0.0976},""Outbreak_lag"":{""Estimate"":0.7987,""StdError"":0.2116},""GEOPHYSICAL_lag_avg"":{""Estimate"":-0.0637,""StdError"":0.2246},""TECHNOLOGICAL_lag_avg"":{""Estimate"":0.2126,""StdError"":0.0537}}",NA
bde3e0314807bc7cc073f76ff60091bc,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),608,656.0587735996589,656.1985406545674,682.519822891456,-322.02938679982947,TRUE,"{""(Intercept)"":{""Estimate"":-1.5933,""StdError"":0.1315},""scale(Year)"":{""Estimate"":0.0399,""StdError"":0.1021},""Outbreak_lag"":{""Estimate"":0.8285,""StdError"":0.2106},""CLIMATIC_lag_avg"":{""Estimate"":0.0671,""StdError"":0.0201},""CONFLICTS_lag_avg"":{""Estimate"":0.0018,""StdError"":0.0013}}",NA
bde3e0314807bc7cc073f76ff60091bc,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),608,656.0587735996589,656.1985406545674,682.519822891456,-322.02938679982947,TRUE,"{""(Intercept)"":{""Estimate"":-1.5933,""StdError"":0.1315},""scale(Year)"":{""Estimate"":0.0399,""StdError"":0.1021},""Outbreak_lag"":{""Estimate"":0.8285,""StdError"":0.2106},""CLIMATIC_lag_avg"":{""Estimate"":0.0671,""StdError"":0.0201},""CONFLICTS_lag_avg"":{""Estimate"":0.0018,""StdError"":0.0013}}",NA
bde3e0314807bc7cc073f76ff60091bc,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),608,656.0587735996589,656.1985406545674,682.519822891456,-322.02938679982947,TRUE,"{""(Intercept)"":{""Estimate"":-1.5933,""StdError"":0.1315},""scale(Year)"":{""Estimate"":0.0399,""StdError"":0.1021},""Outbreak_lag"":{""Estimate"":0.8285,""StdError"":0.2106},""CLIMATIC_lag_avg"":{""Estimate"":0.0671,""StdError"":0.0201},""CONFLICTS_lag_avg"":{""Estimate"":0.0018,""StdError"":0.0013}}",NA
bde3e0314807bc7cc073f76ff60091bc,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + CONFLICTS_lag_avg + (1 | Country),608,656.0587735996589,656.1985406545674,682.519822891456,-322.02938679982947,TRUE,"{""(Intercept)"":{""Estimate"":-1.5933,""StdError"":0.1315},""scale(Year)"":{""Estimate"":0.0399,""StdError"":0.1021},""Outbreak_lag"":{""Estimate"":0.8285,""StdError"":0.2106},""CLIMATIC_lag_avg"":{""Estimate"":0.0671,""StdError"":0.0201},""CONFLICTS_lag_avg"":{""Estimate"":0.0018,""StdError"":0.0013}}",NA
8fa1ebe8eb328ceeb6428fea00e7e920,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,657.8448987186028,657.9846657735113,684.3059480103999,-322.9224493593014,TRUE,"{""(Intercept)"":{""Estimate"":-1.5389,""StdError"":0.1366},""scale(Year)"":{""Estimate"":0.0027,""StdError"":0.0983},""Outbreak_lag"":{""Estimate"":0.8514,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0684,""StdError"":0.0202},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.2836,""StdError"":0.8296}}",NA
8fa1ebe8eb328ceeb6428fea00e7e920,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,657.8448987186028,657.9846657735113,684.3059480103999,-322.9224493593014,TRUE,"{""(Intercept)"":{""Estimate"":-1.5389,""StdError"":0.1366},""scale(Year)"":{""Estimate"":0.0027,""StdError"":0.0983},""Outbreak_lag"":{""Estimate"":0.8514,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0684,""StdError"":0.0202},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.2836,""StdError"":0.8296}}",NA
8fa1ebe8eb328ceeb6428fea00e7e920,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,657.8448987186028,657.9846657735113,684.3059480103999,-322.9224493593014,TRUE,"{""(Intercept)"":{""Estimate"":-1.5389,""StdError"":0.1366},""scale(Year)"":{""Estimate"":0.0027,""StdError"":0.0983},""Outbreak_lag"":{""Estimate"":0.8514,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0684,""StdError"":0.0202},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.2836,""StdError"":0.8296}}",NA
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,655.9839121728046,656.1236792277131,682.4449614646016,-321.9919560864023,TRUE,"{""(Intercept)"":{""Estimate"":-1.7506,""StdError"":0.1982},""scale(Year)"":{""Estimate"":0.0688,""StdError"":0.111},""Outbreak_lag"":{""Estimate"":0.8331,""StdError"":0.2223},""CLIMATIC_lag_avg"":{""Estimate"":0.077,""StdError"":0.0219},""ECONOMIC_lag_avg"":{""Estimate"":0.2553,""StdError"":0.1849}}",NA
17d46158795fd6b2665525336149b707,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,655.9839121728046,656.1236792277131,682.4449614646016,-321.9919560864023,TRUE,"{""(Intercept)"":{""Estimate"":-1.7506,""StdError"":0.1982},""scale(Year)"":{""Estimate"":0.0688,""StdError"":0.111},""Outbreak_lag"":{""Estimate"":0.8331,""StdError"":0.2223},""CLIMATIC_lag_avg"":{""Estimate"":0.077,""StdError"":0.0219},""ECONOMIC_lag_avg"":{""Estimate"":0.2553,""StdError"":0.1849}}",NA
1a7ff363f5295cb3ce0cb2ff000e0e4f,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,657.8708556202299,658.0106226751384,684.331904912027,-322.93542781011496,TRUE,"{""(Intercept)"":{""Estimate"":-1.5692,""StdError"":0.1356},""scale(Year)"":{""Estimate"":0.0011,""StdError"":0.0978},""Outbreak_lag"":{""Estimate"":0.852,""StdError"":0.2097},""CLIMATIC_lag_avg"":{""Estimate"":0.0668,""StdError"":0.0213},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.0665,""StdError"":0.2171}}",NA
6bd3024e145a381b9b72561a5ffab1b3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,664.77858090564,664.9183479605484,691.239630197437,-326.38929045282,TRUE,"{""(Intercept)"":{""Estimate"":-1.4233,""StdError"":0.1464},""scale(Year)"":{""Estimate"":0.1007,""StdError"":0.1055},""Outbreak_lag"":{""Estimate"":0.8241,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.0026,""StdError"":0.0015},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.8225,""StdError"":0.8788}}",NA
6bd3024e145a381b9b72561a5ffab1b3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,664.77858090564,664.9183479605484,691.239630197437,-326.38929045282,TRUE,"{""(Intercept)"":{""Estimate"":-1.4233,""StdError"":0.1464},""scale(Year)"":{""Estimate"":0.1007,""StdError"":0.1055},""Outbreak_lag"":{""Estimate"":0.8241,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.0026,""StdError"":0.0015},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.8225,""StdError"":0.8788}}",NA
6bd3024e145a381b9b72561a5ffab1b3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECOLOGICAL_lag_avg + (1 | Country),608,664.77858090564,664.9183479605484,691.239630197437,-326.38929045282,TRUE,"{""(Intercept)"":{""Estimate"":-1.4233,""StdError"":0.1464},""scale(Year)"":{""Estimate"":0.1007,""StdError"":0.1055},""Outbreak_lag"":{""Estimate"":0.8241,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.0026,""StdError"":0.0015},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.8225,""StdError"":0.8788}}",NA
d7c27260266d6248f0e5f9e9918e61a3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,664.8540610069103,664.9938280618188,691.3151102987074,-326.42703050345517,TRUE,"{""(Intercept)"":{""Estimate"":-1.5793,""StdError"":0.1975},""scale(Year)"":{""Estimate"":0.1293,""StdError"":0.1181},""Outbreak_lag"":{""Estimate"":0.8199,""StdError"":0.2232},""CONFLICTS_lag_avg"":{""Estimate"":0.0022,""StdError"":0.0015},""ECONOMIC_lag_avg"":{""Estimate"":0.1746,""StdError"":0.1935}}",NA
d7c27260266d6248f0e5f9e9918e61a3,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,664.8540610069103,664.9938280618188,691.3151102987074,-326.42703050345517,TRUE,"{""(Intercept)"":{""Estimate"":-1.5793,""StdError"":0.1975},""scale(Year)"":{""Estimate"":0.1293,""StdError"":0.1181},""Outbreak_lag"":{""Estimate"":0.8199,""StdError"":0.2232},""CONFLICTS_lag_avg"":{""Estimate"":0.0022,""StdError"":0.0015},""ECONOMIC_lag_avg"":{""Estimate"":0.1746,""StdError"":0.1935}}",NA
7acad7497235541550b0c001c96fa112,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CONFLICTS_lag_avg + GEOPHYSICAL_lag_avg + (1 | Country),608,665.3690101731286,665.508777228037,691.8300594649256,-326.6845050865643,TRUE,"{""(Intercept)"":{""Estimate"":-1.4906,""StdError"":0.15},""scale(Year)"":{""Estimate"":0.0777,""StdError"":0.1026},""Outbreak_lag"":{""Estimate"":0.8404,""StdError"":0.2235},""CONFLICTS_lag_avg"":{""Estimate"":0.002,""StdError"":0.0015},""GEOPHYSICAL_lag_avg"":{""Estimate"":0.1352,""StdError"":0.2368}}",NA
ee313a47599109e3caf4e64921e35714,America,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + ECONOMIC_lag_avg + (1 | Country),608,666.523816603031,666.6635836579395,692.9848658948281,-327.2619083015155,TRUE,"{""(Intercept)"":{""Estimate"":-1.5207,""StdError"":0.2006},""scale(Year)"":{""Estimate"":0.1015,""StdError"":0.117},""Outbreak_lag"":{""Estimate"":0.8306,""StdError"":0.2233},""ECOLOGICAL_lag_avg"":{""Estimate"":-0.629,""StdError"":0.8762},""ECONOMIC_lag_avg"":{""Estimate"":0.2107,""StdError"":0.2022}}",NA
